,Word,Length,Frequency,Info_given_previous_all_bigrams,Info_given_previous_cleaned_bigrams,Info_given_next_all_bigrams,Info_given_next_cleaned_bigrams
2248,convertirse,11,7567,11.356229615508,11.3061347066889,9.91544551933299,9.80595734682483
2249,permita,7,7564,10.1885425247483,10.1373292473372,11.0942249898136,11.160552356395
2250,cumple,6,7557,11.5908971228162,12.1407057313181,11.7413513724181,11.7034814624707
2251,piensa,6,7554,11.5149824260226,11.7350446935201,12.1410477733357,12.1455749485762
2252,recién,6,7551,12.4807150020157,12.6185664540103,7.0686496194788,7.05269382195315
2253,concepción,10,7546,11.8402404102577,11.8176408344444,12.4057231782654,12.4893440298589
2254,utilidad,8,7544,11.4048677430036,11.2977102823456,12.408621869267,12.3725297829408
2255,interesantes,12,7536,10.3485908312618,10.3766354012722,12.4730481440349,12.403275326411
2256,tenían,6,7535,11.4571476733671,11.6239007269861,12.3737109217697,12.4397386857918
2257,diálogo,7,7533,12.0445031111525,11.9420710163552,11.6668111638617,11.8529385029648
2258,comentario,10,7529,10.8251854284577,10.7754133723851,12.4181936010648,12.424561687012
2259,pelo,4,7522,12.0790737113431,12.008352689743,11.6107468569301,11.6111597541646
2260,afecta,6,7513,11.3752746653806,11.5534418732105,11.6582094569701,11.6275918921031
2261,paseo,5,7509,11.4835558009052,11.422414089303,11.5473992189497,11.797781441777
2262,lector,6,7504,11.0335652558338,10.9446430349735,12.5236682774384,12.7458767620994
2263,régimen,7,7503,11.7404853609336,11.632595487007,10.36548219017,10.6279140383593
2264,mapa,4,7502,11.2849878842571,11.1959589476004,12.1255161834714,12.2823319552884
2265,evidente,8,7498,10.2694869316444,10.2443713011904,12.3385916388748,12.303914859861
2266,pertenece,9,7494,11.2387722686724,11.847421671276,10.97249705161,10.9207367901006
2267,efectiva,8,7494,10.608038052284,10.622959660747,13.1922878312389,13.1290670921995
2268,aquello,7,7493,11.3631104883137,11.3611580433848,11.4143159268103,11.3582664890294
2269,copa,4,7484,11.3238211520403,11.3211452774195,10.3316009016707,11.0996123063011
2270,garcía,6,7482,7.912829534383,10.13947627083,9.98537302706961,12.0822668140206
2271,década,6,7479,9.99753010445508,9.88321365346211,12.2344851135227,12.1471132646558
2272,ausencia,8,7474,11.8289460916066,11.7178820534271,12.054865541471,11.9562119539853
2273,reglamento,10,7470,11.0701877820055,10.9791021108188,11.7768447087813,11.8602345953089
2274,interesa,8,7470,8.46682915512604,8.40031850829214,12.3306955447264,12.3265279091198
2275,golpe,5,7464,11.3451056239956,11.2628384376977,12.3155788559541,12.2806880515633
2276,expectativas,12,7463,10.0111108971813,9.95451637164986,12.5971416297472,12.4966519967859
2277,dieta,5,7463,11.097628151671,10.9935457471409,10.6947883055983,10.8948454636689
2278,conflictos,10,7462,11.4702545414343,11.4034662496901,11.4386590974789,11.4908454840698
2279,básicos,7,7460,7.93382627606709,7.91925318439993,12.8293763822759,12.721318936946
2280,bolsa,5,7457,11.9260723375349,11.8423760554399,12.2116614611249,12.3048146878343
2281,japón,5,7456,12.674214012567,12.6157984918952,12.6735236398703,12.4979447231346
2282,preparado,9,7454,10.1090481672943,10.1455818742661,11.8884752756701,11.8416778711224
2283,pasó,4,7451,11.5881803912391,11.9831609217784,12.3538322898796,12.3161266744763
2284,estándar,8,7448,10.9431055445353,11.13670067139,12.5738666635078,12.8995481815571
2285,campeonato,10,7437,10.9746749592963,10.9965039644202,11.2306342753704,11.4114287960898
2286,registrado,10,7435,9.32827851744281,9.36270162791959,12.6386068834787,12.5494508301199
2287,basa,4,7431,8.57863585982592,8.5746529539036,10.334168550603,10.2446541341154
2288,nueve,5,7430,12.5632555396106,12.5186188573128,10.2977819804276,10.4022050058467
2289,informática,11,7429,11.1980047769266,11.2962643482282,12.6665803761145,12.5860114070342
2290,roma,4,7427,11.9742366235385,12.1910424525581,12.6777467769603,12.629431822673
